"city","lat","lon","Year","Month","T2M_Mean","PRCP_Total_mm"
"Kilis",36.7184,37.1147,2006,10,19.18,NA
"Kilis",36.7184,37.1147,2006,11,NA,68.4
"Kilis",36.7184,37.1147,2006,11,10.47,NA
"Kilis",36.7184,37.1147,2006,12,NA,18.29
"Kilis",36.7184,37.1147,2006,12,5.54,NA
"Kilis",36.7184,37.1147,2007,1,NA,58.59
"Kilis",36.7184,37.1147,2007,1,4.05,NA
"Kilis",36.7184,37.1147,2007,2,NA,54.04
"Kilis",36.7184,37.1147,2007,2,7,NA
"Kilis",36.7184,37.1147,2007,3,NA,45.26
"Kilis",36.7184,37.1147,2007,3,10.32,NA
"Kilis",36.7184,37.1147,2007,4,NA,33.9
"Kilis",36.7184,37.1147,2007,4,12.96,NA
"Kilis",36.7184,37.1147,2007,5,NA,35.34
"Kilis",36.7184,37.1147,2007,5,22.4,NA
"Kilis",36.7184,37.1147,2007,6,NA,21
"Kilis",36.7184,37.1147,2007,6,26.17,NA
"Kilis",36.7184,37.1147,2007,7,NA,0
"Kilis",36.7184,37.1147,2007,7,30.03,NA
"Kilis",36.7184,37.1147,2007,8,NA,1.24
"Kilis",36.7184,37.1147,2007,8,28.74,NA
"Kilis",36.7184,37.1147,2007,9,NA,6.3
"Kilis",36.7184,37.1147,2007,9,25.75,NA
"Kilis",36.7184,37.1147,2007,10,NA,12.4
"Kilis",36.7184,37.1147,2007,10,20.87,NA
"Kilis",36.7184,37.1147,2007,11,NA,42.6
"Kilis",36.7184,37.1147,2007,11,12.51,NA
"Kilis",36.7184,37.1147,2007,12,NA,98.58
"Kilis",36.7184,37.1147,2007,12,6.27,NA
"Kilis",36.7184,37.1147,2008,1,NA,56.42
"Kilis",36.7184,37.1147,2008,1,2.28,NA
"Kilis",36.7184,37.1147,2008,2,NA,50.17
"Kilis",36.7184,37.1147,2008,2,5.5,NA
"Kilis",36.7184,37.1147,2008,3,NA,30.69
"Kilis",36.7184,37.1147,2008,3,12.95,NA
"Kilis",36.7184,37.1147,2008,4,NA,19.8
"Kilis",36.7184,37.1147,2008,4,17.43,NA
"Kilis",36.7184,37.1147,2008,5,NA,28.83
"Kilis",36.7184,37.1147,2008,5,19.79,NA
"Kilis",36.7184,37.1147,2008,6,NA,16.5
"Kilis",36.7184,37.1147,2008,6,26.46,NA
"Kilis",36.7184,37.1147,2008,7,NA,1.24
"Kilis",36.7184,37.1147,2008,7,28.87,NA
"Kilis",36.7184,37.1147,2008,8,NA,2.79
"Kilis",36.7184,37.1147,2008,8,29.76,NA
"Kilis",36.7184,37.1147,2008,9,NA,66.6
"Kilis",36.7184,37.1147,2008,9,24.84,NA
"Kilis",36.7184,37.1147,2008,10,NA,44.95
"Kilis",36.7184,37.1147,2008,10,18.83,NA
"Kilis",36.7184,37.1147,2008,11,NA,46.2
"Kilis",36.7184,37.1147,2008,11,13.25,NA
"Kilis",36.7184,37.1147,2008,12,NA,32.86
"Kilis",36.7184,37.1147,2008,12,5.34,NA
"Kilis",36.7184,37.1147,2009,1,NA,49.91
"Kilis",36.7184,37.1147,2009,1,4.67,NA
"Kilis",36.7184,37.1147,2009,2,NA,83.44
"Kilis",36.7184,37.1147,2009,2,7.47,NA
"Kilis",36.7184,37.1147,2009,3,NA,66.03
"Kilis",36.7184,37.1147,2009,3,9.5,NA
"Kilis",36.7184,37.1147,2009,4,NA,34.2
"Kilis",36.7184,37.1147,2009,4,14.97,NA
"Kilis",36.7184,37.1147,2009,5,NA,12.4
"Kilis",36.7184,37.1147,2009,5,20.27,NA
"Kilis",36.7184,37.1147,2009,6,NA,8.7
"Kilis",36.7184,37.1147,2009,6,26.79,NA
"Kilis",36.7184,37.1147,2009,7,NA,9.92
"Kilis",36.7184,37.1147,2009,7,28.46,NA
"Kilis",36.7184,37.1147,2009,8,NA,3.41
"Kilis",36.7184,37.1147,2009,8,28.06,NA
"Kilis",36.7184,37.1147,2009,9,NA,33.9
"Kilis",36.7184,37.1147,2009,9,23.28,NA
"Kilis",36.7184,37.1147,2009,10,NA,28.83
"Kilis",36.7184,37.1147,2009,10,21.48,NA
"Kilis",36.7184,37.1147,2009,11,NA,71.1
"Kilis",36.7184,37.1147,2009,11,12.03,NA
"Kilis",36.7184,37.1147,2009,12,NA,101.99
"Kilis",36.7184,37.1147,2009,12,8.9,NA
"Kilis",36.7184,37.1147,2010,1,NA,100.75
"Kilis",36.7184,37.1147,2010,1,7.11,NA
"Kilis",36.7184,37.1147,2010,2,NA,75.32
"Kilis",36.7184,37.1147,2010,2,7.79,NA
"Kilis",36.7184,37.1147,2010,3,NA,22.32
"Kilis",36.7184,37.1147,2010,3,12.1,NA
"Kilis",36.7184,37.1147,2010,4,NA,49.5
"Kilis",36.7184,37.1147,2010,4,15.51,NA
"Kilis",36.7184,37.1147,2010,5,NA,14.57
"Kilis",36.7184,37.1147,2010,5,20.58,NA
"Kilis",36.7184,37.1147,2010,6,NA,30.9
"Kilis",36.7184,37.1147,2010,6,25.25,NA
"Kilis",36.7184,37.1147,2010,7,NA,0.62
"Kilis",36.7184,37.1147,2010,7,28.45,NA
"Kilis",36.7184,37.1147,2010,8,NA,0
"Kilis",36.7184,37.1147,2010,8,31.2,NA
"Kilis",36.7184,37.1147,2010,9,NA,14.4
"Kilis",36.7184,37.1147,2010,9,26.69,NA
"Kilis",36.7184,37.1147,2010,10,NA,44.02
"Kilis",36.7184,37.1147,2010,10,19.98,NA
"Kilis",36.7184,37.1147,2010,11,NA,0
"Kilis",36.7184,37.1147,2010,11,15.6,NA
"Kilis",36.7184,37.1147,2010,12,NA,82.46
"Kilis",36.7184,37.1147,2010,12,9.75,NA
"Kilis",36.7184,37.1147,2011,1,NA,71.92
"Kilis",36.7184,37.1147,2011,1,5.9,NA
"Kilis",36.7184,37.1147,2011,2,NA,55.44
"Kilis",36.7184,37.1147,2011,2,6.85,NA
"Kilis",36.7184,37.1147,2011,3,NA,44.64
"Kilis",36.7184,37.1147,2011,3,10.44,NA
"Kilis",36.7184,37.1147,2011,4,NA,81
"Kilis",36.7184,37.1147,2011,4,14.25,NA
"Kilis",36.7184,37.1147,2011,5,NA,34.1
"Kilis",36.7184,37.1147,2011,5,18.87,NA
"Kilis",36.7184,37.1147,2011,6,NA,9
"Kilis",36.7184,37.1147,2011,6,24.43,NA
"Kilis",36.7184,37.1147,2011,7,NA,4.34
"Kilis",36.7184,37.1147,2011,7,28.8,NA
"Kilis",36.7184,37.1147,2011,8,NA,1.24
"Kilis",36.7184,37.1147,2011,8,28.56,NA
"Kilis",36.7184,37.1147,2011,9,NA,11.4
"Kilis",36.7184,37.1147,2011,9,25.78,NA
"Kilis",36.7184,37.1147,2011,10,NA,38.44
"Kilis",36.7184,37.1147,2011,10,18.04,NA
"Kilis",36.7184,37.1147,2011,11,NA,81.9
"Kilis",36.7184,37.1147,2011,11,8.34,NA
"Kilis",36.7184,37.1147,2011,12,NA,76.88
"Kilis",36.7184,37.1147,2011,12,5.6,NA
"Kilis",36.7184,37.1147,2012,1,NA,171.43
"Kilis",36.7184,37.1147,2012,1,4.38,NA
"Kilis",36.7184,37.1147,2012,2,NA,142.97
"Kilis",36.7184,37.1147,2012,2,4.17,NA
"Kilis",36.7184,37.1147,2012,3,NA,39.68
"Kilis",36.7184,37.1147,2012,3,7.38,NA
"Kilis",36.7184,37.1147,2012,4,NA,21
"Kilis",36.7184,37.1147,2012,4,15.88,NA
"Kilis",36.7184,37.1147,2012,5,NA,29.14
"Kilis",36.7184,37.1147,2012,5,19.56,NA
"Kilis",36.7184,37.1147,2012,6,NA,21.9
"Kilis",36.7184,37.1147,2012,6,26.79,NA
"Kilis",36.7184,37.1147,2012,7,NA,1.55
"Kilis",36.7184,37.1147,2012,7,30.26,NA
"Kilis",36.7184,37.1147,2012,8,NA,5.89
"Kilis",36.7184,37.1147,2012,8,29.1,NA
"Kilis",36.7184,37.1147,2012,9,NA,0.6
"Kilis",36.7184,37.1147,2012,9,26.51,NA
"Kilis",36.7184,37.1147,2012,10,NA,56.73
"Kilis",36.7184,37.1147,2012,10,20.47,NA
"Kilis",36.7184,37.1147,2012,11,NA,99.9
"Kilis",36.7184,37.1147,2012,11,14.06,NA
"Kilis",36.7184,37.1147,2012,12,NA,222.27
"Kilis",36.7184,37.1147,2012,12,7.22,NA
"Kilis",36.7184,37.1147,2013,1,NA,84.63
"Kilis",36.7184,37.1147,2013,1,4.81,NA
"Kilis",36.7184,37.1147,2013,2,NA,108.92
"Kilis",36.7184,37.1147,2013,2,8.45,NA
"Kilis",36.7184,37.1147,2013,3,NA,27.59
"Kilis",36.7184,37.1147,2013,3,10.38,NA
"Kilis",36.7184,37.1147,2013,4,NA,107.4
"Kilis",36.7184,37.1147,2013,4,15.37,NA
"Kilis",36.7184,37.1147,2013,5,NA,68.82
"Kilis",36.7184,37.1147,2013,5,21.17,NA
"Kilis",36.7184,37.1147,2013,6,NA,7.5
"Kilis",36.7184,37.1147,2013,6,24.54,NA
"Kilis",36.7184,37.1147,2013,7,NA,3.1
"Kilis",36.7184,37.1147,2013,7,27.94,NA
"Kilis",36.7184,37.1147,2013,8,NA,28.52
"Kilis",36.7184,37.1147,2013,8,28.1,NA
"Kilis",36.7184,37.1147,2013,9,NA,57.6
"Kilis",36.7184,37.1147,2013,9,23.59,NA
"Kilis",36.7184,37.1147,2013,10,NA,35.65
"Kilis",36.7184,37.1147,2013,10,16.84,NA
"Kilis",36.7184,37.1147,2013,11,NA,17.7
"Kilis",36.7184,37.1147,2013,11,14.23,NA
"Kilis",36.7184,37.1147,2013,12,NA,35.96
"Kilis",36.7184,37.1147,2013,12,4,NA
"Kilis",36.7184,37.1147,2014,1,NA,20.15
"Kilis",36.7184,37.1147,2014,1,7.2,NA
"Kilis",36.7184,37.1147,2014,2,NA,20.44
"Kilis",36.7184,37.1147,2014,2,8.41,NA
"Kilis",36.7184,37.1147,2014,3,NA,60.45
"Kilis",36.7184,37.1147,2014,3,12.57,NA
"Kilis",36.7184,37.1147,2014,4,NA,22.5
"Kilis",36.7184,37.1147,2014,4,16.63,NA
"Kilis",36.7184,37.1147,2014,5,NA,19.84
"Kilis",36.7184,37.1147,2014,5,21.26,NA
"Kilis",36.7184,37.1147,2014,6,NA,22.8
"Kilis",36.7184,37.1147,2014,6,25.17,NA
"Kilis",36.7184,37.1147,2014,7,NA,1.24
"Kilis",36.7184,37.1147,2014,7,28.11,NA
"Kilis",36.7184,37.1147,2014,8,NA,16.74
"Kilis",36.7184,37.1147,2014,8,28.82,NA
"Kilis",36.7184,37.1147,2014,9,NA,70.8
"Kilis",36.7184,37.1147,2014,9,23.99,NA
"Kilis",36.7184,37.1147,2014,10,NA,83.39
"Kilis",36.7184,37.1147,2014,10,18.46,NA
"Kilis",36.7184,37.1147,2014,11,NA,46.8
"Kilis",36.7184,37.1147,2014,11,10.49,NA
"Kilis",36.7184,37.1147,2014,12,NA,88.97
"Kilis",36.7184,37.1147,2014,12,8.82,NA
"Kilis",36.7184,37.1147,2015,1,NA,127.41
"Kilis",36.7184,37.1147,2015,1,4.46,NA
"Kilis",36.7184,37.1147,2015,2,NA,149.8
"Kilis",36.7184,37.1147,2015,2,6.47,NA
"Kilis",36.7184,37.1147,2015,3,NA,98.58
"Kilis",36.7184,37.1147,2015,3,10.1,NA
"Kilis",36.7184,37.1147,2015,4,NA,32.1
"Kilis",36.7184,37.1147,2015,4,13.43,NA
"Kilis",36.7184,37.1147,2015,5,NA,28.52
"Kilis",36.7184,37.1147,2015,5,20.18,NA
"Kilis",36.7184,37.1147,2015,6,NA,2.1
"Kilis",36.7184,37.1147,2015,6,23.76,NA
"Kilis",36.7184,37.1147,2015,7,NA,0
"Kilis",36.7184,37.1147,2015,7,28.74,NA
"Kilis",36.7184,37.1147,2015,8,NA,21.08
"Kilis",36.7184,37.1147,2015,8,29.15,NA
"Kilis",36.7184,37.1147,2015,9,NA,15.9
"Kilis",36.7184,37.1147,2015,9,27.58,NA
"Kilis",36.7184,37.1147,2015,10,NA,49.91
"Kilis",36.7184,37.1147,2015,10,20.6,NA
"Kilis",36.7184,37.1147,2015,11,NA,47.1
"Kilis",36.7184,37.1147,2015,11,12.45,NA
"Kilis",36.7184,37.1147,2015,12,NA,7.13
"Kilis",36.7184,37.1147,2015,12,6.68,NA
"Kilis",36.7184,37.1147,2016,1,NA,108.19
"Kilis",36.7184,37.1147,2016,1,4.02,NA
"Kilis",36.7184,37.1147,2016,2,NA,51.91
"Kilis",36.7184,37.1147,2016,2,10.01,NA
"Kilis",36.7184,37.1147,2016,3,NA,46.5
"Kilis",36.7184,37.1147,2016,3,11.5,NA
"Kilis",36.7184,37.1147,2016,4,NA,13.2
"Kilis",36.7184,37.1147,2016,4,18.18,NA
"Kilis",36.7184,37.1147,2016,5,NA,43.09
"Kilis",36.7184,37.1147,2016,5,20.35,NA
"Kilis",36.7184,37.1147,2016,6,NA,4.8
"Kilis",36.7184,37.1147,2016,6,27,NA
"Kilis",36.7184,37.1147,2016,7,NA,0.31
"Kilis",36.7184,37.1147,2016,7,29.36,NA
"Kilis",36.7184,37.1147,2016,8,NA,14.57
"Kilis",36.7184,37.1147,2016,8,29.32,NA
"Kilis",36.7184,37.1147,2016,9,NA,35.1
"Kilis",36.7184,37.1147,2016,9,24.01,NA
"Kilis",36.7184,37.1147,2016,10,NA,17.36
"Kilis",36.7184,37.1147,2016,10,20.5,NA
"Kilis",36.7184,37.1147,2016,11,NA,44.4
"Kilis",36.7184,37.1147,2016,11,10.42,NA
"Kilis",36.7184,37.1147,2016,12,NA,127.72
"Kilis",36.7184,37.1147,2016,12,4.19,NA
"Kilis",36.7184,37.1147,2017,1,NA,71.92
"Kilis",36.7184,37.1147,2017,1,3.51,NA
"Kilis",36.7184,37.1147,2017,2,NA,3.08
"Kilis",36.7184,37.1147,2017,2,5.54,NA
"Kilis",36.7184,37.1147,2017,3,NA,68.51
"Kilis",36.7184,37.1147,2017,3,10.75,NA
"Kilis",36.7184,37.1147,2017,4,NA,39.6
"Kilis",36.7184,37.1147,2017,4,14.91,NA
"Kilis",36.7184,37.1147,2017,5,NA,43.4
"Kilis",36.7184,37.1147,2017,5,20.06,NA
"Kilis",36.7184,37.1147,2017,6,NA,8.7
"Kilis",36.7184,37.1147,2017,6,25.88,NA
"Kilis",36.7184,37.1147,2017,7,NA,0
"Kilis",36.7184,37.1147,2017,7,30.58,NA
"Kilis",36.7184,37.1147,2017,8,NA,1.55
"Kilis",36.7184,37.1147,2017,8,29.27,NA
"Kilis",36.7184,37.1147,2017,9,NA,2.4
"Kilis",36.7184,37.1147,2017,9,27.24,NA
"Kilis",36.7184,37.1147,2017,10,NA,36.27
"Kilis",36.7184,37.1147,2017,10,19.24,NA
"Kilis",36.7184,37.1147,2017,11,NA,50.7
"Kilis",36.7184,37.1147,2017,11,12.43,NA
"Kilis",36.7184,37.1147,2017,12,NA,36.89
"Kilis",36.7184,37.1147,2017,12,8.55,NA
"Kilis",36.7184,37.1147,2018,1,NA,147.56
"Kilis",36.7184,37.1147,2018,1,6.66,NA
"Kilis",36.7184,37.1147,2018,2,NA,77.84
"Kilis",36.7184,37.1147,2018,2,9.18,NA
"Kilis",36.7184,37.1147,2018,3,NA,24.49
"Kilis",36.7184,37.1147,2018,3,12.97,NA
"Kilis",36.7184,37.1147,2018,4,NA,46.8
"Kilis",36.7184,37.1147,2018,4,17.41,NA
"Kilis",36.7184,37.1147,2018,5,NA,57.35
"Kilis",36.7184,37.1147,2018,5,22.13,NA
"Kilis",36.7184,37.1147,2018,6,NA,54.3
"Kilis",36.7184,37.1147,2018,6,24.46,NA
"Kilis",36.7184,37.1147,2018,7,NA,15.5
"Kilis",36.7184,37.1147,2018,7,27.86,NA
"Kilis",36.7184,37.1147,2018,8,NA,5.58
"Kilis",36.7184,37.1147,2018,8,28.41,NA
"Kilis",36.7184,37.1147,2018,9,NA,14.1
"Kilis",36.7184,37.1147,2018,9,26.33,NA
"Kilis",36.7184,37.1147,2018,10,NA,56.73
"Kilis",36.7184,37.1147,2018,10,20.66,NA
"Kilis",36.7184,37.1147,2018,11,NA,64.8
"Kilis",36.7184,37.1147,2018,11,12.28,NA
"Kilis",36.7184,37.1147,2018,12,NA,188.79
"Kilis",36.7184,37.1147,2018,12,8.13,NA
"Kilis",36.7184,37.1147,2019,1,NA,146.32
"Kilis",36.7184,37.1147,2019,1,4.47,NA
"Kilis",36.7184,37.1147,2019,2,NA,116.48
"Kilis",36.7184,37.1147,2019,2,6.84,NA
"Kilis",36.7184,37.1147,2019,3,NA,121.52
"Kilis",36.7184,37.1147,2019,3,9.69,NA
"Kilis",36.7184,37.1147,2019,4,NA,84.3
"Kilis",36.7184,37.1147,2019,4,13.11,NA
"Kilis",36.7184,37.1147,2019,5,NA,1.86
"Kilis",36.7184,37.1147,2019,5,21.34,NA
"Kilis",36.7184,37.1147,2019,6,NA,18.6
"Kilis",36.7184,37.1147,2019,6,26.38,NA
"Kilis",36.7184,37.1147,2019,7,NA,28.83
"Kilis",36.7184,37.1147,2019,7,27.62,NA
"Kilis",36.7184,37.1147,2019,8,NA,2.48
"Kilis",36.7184,37.1147,2019,8,29.1,NA
"Kilis",36.7184,37.1147,2019,9,NA,12.6
"Kilis",36.7184,37.1147,2019,9,25.71,NA
"Kilis",36.7184,37.1147,2019,10,NA,27.59
"Kilis",36.7184,37.1147,2019,10,21.51,NA
"Kilis",36.7184,37.1147,2019,11,NA,38.7
"Kilis",36.7184,37.1147,2019,11,13.12,NA
"Kilis",36.7184,37.1147,2019,12,NA,146.01
"Kilis",36.7184,37.1147,2019,12,7.98,NA
"Kilis",36.7184,37.1147,2020,1,NA,65.41
"Kilis",36.7184,37.1147,2020,1,4.85,NA
"Kilis",36.7184,37.1147,2020,2,NA,51.33
"Kilis",36.7184,37.1147,2020,2,5.51,NA
"Kilis",36.7184,37.1147,2020,3,NA,84.01
"Kilis",36.7184,37.1147,2020,3,11.47,NA
"Kilis",36.7184,37.1147,2020,4,NA,36.3
"Kilis",36.7184,37.1147,2020,4,15.03,NA
"Kilis",36.7184,37.1147,2020,5,NA,25.73
"Kilis",36.7184,37.1147,2020,5,20.95,NA
"Kilis",36.7184,37.1147,2020,6,NA,7.2
"Kilis",36.7184,37.1147,2020,6,24.75,NA
"Kilis",36.7184,37.1147,2020,7,NA,0
"Kilis",36.7184,37.1147,2020,7,30.26,NA
"Kilis",36.7184,37.1147,2020,8,NA,4.03
"Kilis",36.7184,37.1147,2020,8,28.99,NA
"Kilis",36.7184,37.1147,2020,9,NA,2.4
"Kilis",36.7184,37.1147,2020,9,28.91,NA
"Kilis",36.7184,37.1147,2020,10,NA,0
"Kilis",36.7184,37.1147,2020,10,23.3,NA
"Kilis",36.7184,37.1147,2020,11,NA,48.9
"Kilis",36.7184,37.1147,2020,11,12.7,NA
"Kilis",36.7184,37.1147,2020,12,NA,164.3
"Kilis",36.7184,37.1147,2020,12,7.55,NA
"Kilis",36.7184,37.1147,2021,1,NA,135.78
"Kilis",36.7184,37.1147,2021,1,6.24,NA
"Kilis",36.7184,37.1147,2021,2,NA,23.8
"Kilis",36.7184,37.1147,2021,2,8.05,NA
"Kilis",36.7184,37.1147,2021,3,NA,55.8
"Kilis",36.7184,37.1147,2021,3,9.97,NA
"Kilis",36.7184,37.1147,2021,4,NA,20.4
"Kilis",36.7184,37.1147,2021,4,16.15,NA
"Kilis",36.7184,37.1147,2021,5,NA,0.93
"Kilis",36.7184,37.1147,2021,5,22.94,NA
"Kilis",36.7184,37.1147,2021,6,NA,0.3
"Kilis",36.7184,37.1147,2021,6,25.22,NA
"Kilis",36.7184,37.1147,2021,7,NA,0.31
"Kilis",36.7184,37.1147,2021,7,30.02,NA
"Kilis",36.7184,37.1147,2021,8,NA,4.03
"Kilis",36.7184,37.1147,2021,8,29.95,NA
"Kilis",36.7184,37.1147,2021,9,NA,26.1
"Kilis",36.7184,37.1147,2021,9,24.42,NA
"Kilis",36.7184,37.1147,2021,10,NA,8.06
"Kilis",36.7184,37.1147,2021,10,20.01,NA
"Kilis",36.7184,37.1147,2021,11,NA,19.8
"Kilis",36.7184,37.1147,2021,11,14.32,NA
"Kilis",36.7184,37.1147,2021,12,NA,81.22
"Kilis",36.7184,37.1147,2021,12,7.05,NA
"Kilis",36.7184,37.1147,2022,1,NA,92.38
"Kilis",36.7184,37.1147,2022,1,4.12,NA
"Kilis",36.7184,37.1147,2022,2,NA,37.52
"Kilis",36.7184,37.1147,2022,2,7.9,NA
"Kilis",36.7184,37.1147,2022,3,NA,103.23
"Kilis",36.7184,37.1147,2022,3,6.75,NA
"Kilis",36.7184,37.1147,2022,4,NA,10.2
"Kilis",36.7184,37.1147,2022,4,17.15,NA
"Kilis",36.7184,37.1147,2022,5,NA,25.11
"Kilis",36.7184,37.1147,2022,5,20.49,NA
"Kilis",36.7184,37.1147,2022,6,NA,18.9
"Kilis",36.7184,37.1147,2022,6,25.79,NA
"Kilis",36.7184,37.1147,2022,7,NA,0
"Kilis",36.7184,37.1147,2022,7,29.43,NA
"Kilis",36.7184,37.1147,2022,8,NA,13.02
"Kilis",36.7184,37.1147,2022,8,28.8,NA
"Kilis",36.7184,37.1147,2022,9,NA,9.6
"Kilis",36.7184,37.1147,2022,9,26.44,NA
"Kilis",36.7184,37.1147,2022,10,NA,9.3
"Kilis",36.7184,37.1147,2022,10,21.38,NA
"Kilis",36.7184,37.1147,2022,11,NA,58.5
"Kilis",36.7184,37.1147,2022,11,13.91,NA
"Kilis",36.7184,37.1147,2022,12,NA,28.52
"Kilis",36.7184,37.1147,2022,12,8.86,NA
"Kilis",36.7184,37.1147,2023,1,NA,37.2
"Kilis",36.7184,37.1147,2023,1,5.92,NA
"Kilis",36.7184,37.1147,2023,2,NA,46.2
"Kilis",36.7184,37.1147,2023,2,5.63,NA
"Kilis",36.7184,37.1147,2023,3,NA,72.23
"Kilis",36.7184,37.1147,2023,3,12.38,NA
"Kilis",36.7184,37.1147,2023,4,NA,25.5
"Kilis",36.7184,37.1147,2023,4,15.26,NA
"Kilis",36.7184,37.1147,2023,5,NA,17.98
"Kilis",36.7184,37.1147,2023,5,20.75,NA
"Kilis",36.7184,37.1147,2023,6,NA,9.3
"Kilis",36.7184,37.1147,2023,6,25.48,NA
"Kilis",36.7184,37.1147,2023,7,NA,0.31
"Kilis",36.7184,37.1147,2023,7,30.33,NA
"Kilis",36.7184,37.1147,2023,8,NA,8.37
"Kilis",36.7184,37.1147,2023,8,30.57,NA
"Kilis",36.7184,37.1147,2023,9,NA,12.9
"Kilis",36.7184,37.1147,2023,9,26.57,NA
"Kilis",36.7184,37.1147,2023,10,NA,30.69
"Kilis",36.7184,37.1147,2023,10,21.62,NA
"Kilis",36.7184,37.1147,2023,11,NA,49.8
"Kilis",36.7184,37.1147,2023,11,15.14,NA
"Kilis",36.7184,37.1147,2023,12,NA,57.35
"Kilis",36.7184,37.1147,2023,12,10.15,NA
"Kilis",36.7184,37.1147,2024,1,NA,109.43
"Kilis",36.7184,37.1147,2024,1,7.92,NA
"Kilis",36.7184,37.1147,2024,2,NA,45.24
"Kilis",36.7184,37.1147,2024,2,9.15,NA
"Kilis",36.7184,37.1147,2024,3,NA,60.14
"Kilis",36.7184,37.1147,2024,3,11.28,NA
"Kilis",36.7184,37.1147,2024,4,NA,30.6
"Kilis",36.7184,37.1147,2024,4,19.31,NA
"Kilis",36.7184,37.1147,2024,5,NA,49.91
"Kilis",36.7184,37.1147,2024,5,20.19,NA
"Kilis",36.7184,37.1147,2024,6,NA,3.3
"Kilis",36.7184,37.1147,2024,6,30.35,NA
"Kilis",36.7184,37.1147,2024,7,NA,2.48
"Kilis",36.7184,37.1147,2024,7,30.62,NA
"Kilis",36.7184,37.1147,2024,8,NA,16.12
"Kilis",36.7184,37.1147,2024,8,29.81,NA
"Kilis",36.7184,37.1147,2024,9,NA,27
"Kilis",36.7184,37.1147,2024,9,25.67,NA
"Kilis",36.7184,37.1147,2024,10,NA,9.3
"Kilis",36.7184,37.1147,2024,10,19.96,NA
"Kilis",36.7184,37.1147,2024,11,NA,84.9
"Kilis",36.7184,37.1147,2024,11,12.51,NA
"Kilis",36.7184,37.1147,2024,12,NA,58.28
"Kilis",36.7184,37.1147,2024,12,6.98,NA
"Kilis",36.7184,37.1147,2025,1,NA,3.41
"Kilis",36.7184,37.1147,2025,1,6.65,NA
"Kilis",36.7184,37.1147,2025,2,NA,26.6
"Kilis",36.7184,37.1147,2025,2,5.51,NA
"Kilis",36.7184,37.1147,2025,3,NA,18.91
"Kilis",36.7184,37.1147,2025,3,13.79,NA
"Kilis",36.7184,37.1147,2025,4,NA,32.4
"Kilis",36.7184,37.1147,2025,4,16.36,NA
"Kilis",36.7184,37.1147,2025,5,NA,22.32
"Kilis",36.7184,37.1147,2025,5,22.57,NA
"Kilis",36.7184,37.1147,2025,6,NA,3.3
"Kilis",36.7184,37.1147,2025,6,28.32,NA
"Kilis",36.7184,37.1147,2025,7,NA,0.62
"Kilis",36.7184,37.1147,2025,7,29.86,NA
"Kilis",36.7184,37.1147,2025,8,NA,0.62
"Kilis",36.7184,37.1147,2025,8,30.03,NA
"Kilis",36.7184,37.1147,2025,9,NA,11.1
"Kilis",36.7184,37.1147,2025,9,26.06,NA
"Kilis",36.7184,37.1147,2025,10,NA,21.7
"Kilis",36.7184,37.1147,2025,10,20.09,NA
"Kilis",36.7184,37.1147,2025,11,NA,22.2
"Kilis",36.7184,37.1147,2025,11,15.28,NA
"Kilis",36.7184,37.1147,2025,12,NA,53.94
"Kilis",36.7184,37.1147,2025,12,8.48,NA
"Mardin",37.3129,40.735,1981,1,NA,80.29
"Mardin",37.3129,40.735,1981,1,2.16,NA
"Mardin",37.3129,40.735,1981,2,NA,64.68
"Mardin",37.3129,40.735,1981,2,3.84,NA
"Mardin",37.3129,40.735,1981,3,NA,96.72
"Mardin",37.3129,40.735,1981,3,8.17,NA
"Mardin",37.3129,40.735,1981,4,NA,38.7
"Mardin",37.3129,40.735,1981,4,10.98,NA
"Mardin",37.3129,40.735,1981,5,NA,33.48
"Mardin",37.3129,40.735,1981,5,15.35,NA
"Mardin",37.3129,40.735,1981,6,NA,18.3
"Mardin",37.3129,40.735,1981,6,24.23,NA
"Mardin",37.3129,40.735,1981,7,NA,1.55
"Mardin",37.3129,40.735,1981,7,30.48,NA
"Mardin",37.3129,40.735,1981,8,NA,3.41
"Mardin",37.3129,40.735,1981,8,28.89,NA
"Mardin",37.3129,40.735,1981,9,NA,0.3
"Mardin",37.3129,40.735,1981,9,24.8,NA
"Mardin",37.3129,40.735,1981,10,NA,17.67
"Mardin",37.3129,40.735,1981,10,18.36,NA
"Mardin",37.3129,40.735,1981,11,NA,57.3
"Mardin",37.3129,40.735,1981,11,7.04,NA
"Mardin",37.3129,40.735,1981,12,NA,52.7
"Mardin",37.3129,40.735,1981,12,5.04,NA
"Mardin",37.3129,40.735,1982,1,NA,43.71
"Mardin",37.3129,40.735,1982,1,1.66,NA
"Mardin",37.3129,40.735,1982,2,NA,42
"Mardin",37.3129,40.735,1982,2,0.75,NA
"Mardin",37.3129,40.735,1982,3,NA,77.5
"Mardin",37.3129,40.735,1982,3,5.26,NA
"Mardin",37.3129,40.735,1982,4,NA,97.8
"Mardin",37.3129,40.735,1982,4,13.04,NA
"Mardin",37.3129,40.735,1982,5,NA,82.46
"Mardin",37.3129,40.735,1982,5,17.67,NA
"Mardin",37.3129,40.735,1982,6,NA,28.5
"Mardin",37.3129,40.735,1982,6,22.86,NA
"Mardin",37.3129,40.735,1982,7,NA,0.62
"Mardin",37.3129,40.735,1982,7,27.32,NA
"Mardin",37.3129,40.735,1982,8,NA,0
"Mardin",37.3129,40.735,1982,8,27.79,NA
